id,title,slug,brand,confidence,categoryPath,sku,importFile,priceUae,priceKsa,compareAtPriceUae,compareAtPriceKsa,processor,ram,storage,condition,imageCount,blockers,notes
prod_import_bundle2_1776543525241_170,Apple iPhone 13 Pro Max (Refurbished),apple-iphone-13-pro-max-refurbished,Apple,low,electronics/mobiles-tablets/smartphones,PHN-0170,exshopi_master_products_import.xlsx,1999,,2300,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_171,Apple iPhone 14 (Refurbished),apple-iphone-14-refurbished,Apple,low,electronics/mobiles-tablets/smartphones,PHN-0171,exshopi_master_products_import.xlsx,1799,,2070,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_172,Apple iPhone 14 Plus (Refurbished),apple-iphone-14-plus-refurbished,Apple,low,electronics/mobiles-tablets/smartphones,PHN-0172,exshopi_master_products_import.xlsx,1999,,2300,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_173,Apple iPhone 14 Pro (Refurbished),apple-iphone-14-pro-refurbished,Apple,low,electronics/mobiles-tablets/smartphones,PHN-0173,exshopi_master_products_import.xlsx,2399,,2760,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_174,Apple iPhone 14 Pro Max (Refurbished),apple-iphone-14-pro-max-refurbished,Apple,low,electronics/mobiles-tablets/smartphones,PHN-0174,exshopi_master_products_import.xlsx,2699,,3110,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_175,Apple iPhone 15,apple-iphone-15,Apple,low,electronics/mobiles-tablets/smartphones,PHN-0175,exshopi_master_products_import.xlsx,2499,,2880,,,,,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_176,Apple iPhone 15 Plus,apple-iphone-15-plus,Apple,low,electronics/mobiles-tablets/smartphones,PHN-0176,exshopi_master_products_import.xlsx,2799,,3220,,,,,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_177,Apple iPhone 15 Pro,apple-iphone-15-pro,Apple,low,electronics/mobiles-tablets/smartphones,PHN-0177,exshopi_master_products_import.xlsx,3699,,4260,,,,,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_178,Apple iPhone 15 Pro Max,apple-iphone-15-pro-max,Apple,low,electronics/mobiles-tablets/smartphones,PHN-0178,exshopi_master_products_import.xlsx,4299,,4950,,,,,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_179,Apple iPhone 16,apple-iphone-16,Apple,low,electronics/mobiles-tablets/smartphones,PHN-0179,exshopi_master_products_import.xlsx,3199,,3680,,,,,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_180,Apple iPhone 16 Plus,apple-iphone-16-plus,Apple,low,electronics/mobiles-tablets/smartphones,PHN-0180,exshopi_master_products_import.xlsx,3599,,4140,,,,,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_181,Apple iPhone 16 Pro,apple-iphone-16-pro,Apple,low,electronics/mobiles-tablets/smartphones,PHN-0181,exshopi_master_products_import.xlsx,4599,,5290,,,,,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_182,Apple iPhone 16 Pro Max,apple-iphone-16-pro-max,Apple,low,electronics/mobiles-tablets/smartphones,PHN-0182,exshopi_master_products_import.xlsx,5399,,6210,,,,,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_183,Apple iPad 7th Gen (Refurbished),apple-ipad-7th-gen-refurbished,Apple,low,electronics/mobiles-tablets/tablets,TAB-0183,exshopi_master_products_import.xlsx,799,,920,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_184,Apple iPad 8th Gen (Refurbished),apple-ipad-8th-gen-refurbished,Apple,low,electronics/mobiles-tablets/tablets,TAB-0184,exshopi_master_products_import.xlsx,899,,1040,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_185,Apple iPad 9th Gen (Refurbished),apple-ipad-9th-gen-refurbished,Apple,low,electronics/mobiles-tablets/tablets,TAB-0185,exshopi_master_products_import.xlsx,999,,1150,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_186,Apple iPad 10th Gen (Refurbished),apple-ipad-10th-gen-refurbished,Apple,low,electronics/mobiles-tablets/tablets,TAB-0186,exshopi_master_products_import.xlsx,1399,,1610,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_187,Apple iPad Air 3 (Refurbished),apple-ipad-air-3-refurbished,Apple,low,electronics/mobiles-tablets/tablets,TAB-0187,exshopi_master_products_import.xlsx,1299,,1500,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_188,Apple iPad Air 4 (Refurbished),apple-ipad-air-4-refurbished,Apple,low,electronics/mobiles-tablets/tablets,TAB-0188,exshopi_master_products_import.xlsx,1699,,1960,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_189,Apple iPad Air 5 (Refurbished),apple-ipad-air-5-refurbished,Apple,low,electronics/mobiles-tablets/tablets,TAB-0189,exshopi_master_products_import.xlsx,2099,,2420,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_190,Apple iPad Pro 10.5 (Refurbished),apple-ipad-pro-10-5-refurbished,Apple,low,electronics/mobiles-tablets/tablets,TAB-0190,exshopi_master_products_import.xlsx,1199,,1380,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_191,Apple iPad Pro 11 (2018) (Refurbished),apple-ipad-pro-11-2018-refurbished,Apple,low,electronics/mobiles-tablets/tablets,TAB-0191,exshopi_master_products_import.xlsx,1599,,1840,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_192,Apple iPad Pro 11 (2020) (Refurbished),apple-ipad-pro-11-2020-refurbished,Apple,low,electronics/mobiles-tablets/tablets,TAB-0192,exshopi_master_products_import.xlsx,2199,,2530,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_193,Apple iPad Pro 11 (2021 M1) (Refurbished),apple-ipad-pro-11-2021-m1-refurbished,Apple,low,electronics/mobiles-tablets/tablets,TAB-0193,exshopi_master_products_import.xlsx,2899,,3340,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_194,Apple iPad Pro 11 (2022 M2),apple-ipad-pro-11-2022-m2,Apple,low,electronics/mobiles-tablets/tablets,TAB-0194,exshopi_master_products_import.xlsx,3599,,4140,,,,,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_195,Apple iPad Pro 12.9 (2018) (Refurbished),apple-ipad-pro-12-9-2018-refurbished,Apple,low,electronics/mobiles-tablets/tablets,TAB-0195,exshopi_master_products_import.xlsx,2399,,2760,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_196,Apple iPad Pro 12.9 (2020) (Refurbished),apple-ipad-pro-12-9-2020-refurbished,Apple,low,electronics/mobiles-tablets/tablets,TAB-0196,exshopi_master_products_import.xlsx,2999,,3450,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_197,Apple iPad Pro 12.9 (2021 M1) (Refurbished),apple-ipad-pro-12-9-2021-m1-refurbished,Apple,low,electronics/mobiles-tablets/tablets,TAB-0197,exshopi_master_products_import.xlsx,3899,,4490,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_198,Apple iPad Pro 12.9 (2022 M2),apple-ipad-pro-12-9-2022-m2,Apple,low,electronics/mobiles-tablets/tablets,TAB-0198,exshopi_master_products_import.xlsx,4699,,5410,,,,,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_199,Apple iPad Mini 5 (Refurbished),apple-ipad-mini-5-refurbished,Apple,low,electronics/mobiles-tablets/tablets,TAB-0199,exshopi_master_products_import.xlsx,1499,,1730,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_200,Apple iPad Mini 6 (Refurbished),apple-ipad-mini-6-refurbished,Apple,low,electronics/mobiles-tablets/tablets,TAB-0200,exshopi_master_products_import.xlsx,1999,,2300,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_201,Apple iPad 10th Gen (2022),apple-ipad-10th-gen-2022,Apple,low,electronics/mobiles-tablets/tablets,TAB-0201,exshopi_master_products_import.xlsx,1499,,1730,,,,,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_202,Apple iPad Air M1 (Refurbished),apple-ipad-air-m1-refurbished,Apple,low,electronics/mobiles-tablets/tablets,TAB-0202,exshopi_master_products_import.xlsx,2199,,2530,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_203,Apple iPad Air M2,apple-ipad-air-m2,Apple,low,electronics/mobiles-tablets/tablets,TAB-0203,exshopi_master_products_import.xlsx,2799,,3220,,,,,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_204,Apple iPad Pro M2 (latest),apple-ipad-pro-m2-latest,Apple,low,electronics/mobiles-tablets/tablets,TAB-0204,exshopi_master_products_import.xlsx,3899,,4490,,,,,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|ambiguous_title|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_206,Samsung Galaxy S20+ (Refurbished),samsung-galaxy-s20-plus-refurbished,Samsung,low,electronics/mobiles-tablets/smartphones,PHN-0206,exshopi_master_products_import.xlsx,1099,,1270,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|weak_model_signal|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_210,Samsung Galaxy S21+ (Refurbished),samsung-galaxy-s21-plus-refurbished,Samsung,low,electronics/mobiles-tablets/smartphones,PHN-0210,exshopi_master_products_import.xlsx,1299,,1500,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|weak_model_signal|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_214,Samsung Galaxy S22+ (Refurbished),samsung-galaxy-s22-plus-refurbished,Samsung,low,electronics/mobiles-tablets/smartphones,PHN-0214,exshopi_master_products_import.xlsx,1699,,1960,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|weak_model_signal|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_217,Samsung Galaxy S23+ (Refurbished),samsung-galaxy-s23-plus-refurbished,Samsung,low,electronics/mobiles-tablets/smartphones,PHN-0217,exshopi_master_products_import.xlsx,2199,,2530,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|weak_model_signal|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_221,Samsung Galaxy S24+,samsung-galaxy-s24-plus,Samsung,low,electronics/mobiles-tablets/smartphones,PHN-0221,exshopi_master_products_import.xlsx,2799,,3220,,,,,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|weak_model_signal|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_243,Samsung Galaxy Note 10+ (Refurbished),samsung-galaxy-note-10-plus-refurbished,Samsung,low,electronics/mobiles-tablets/smartphones,PHN-0243,exshopi_master_products_import.xlsx,1099,,1270,,,,,Refurbished,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|weak_model_signal|missing_ram|missing_storage,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_272,Type-C to Type-C,type-c-to-type-c,Generic,low,electronics/mobiles-tablets/mobile-accessories,ACC-0272,exshopi_master_products_import.xlsx,29,,40,,,,,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|generic_brand|weak_model_signal,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_330,Lazy Holder (bed stand),lazy-holder-bed-stand,Generic,low,electronics/mobiles-tablets/mobile-accessories,ACC-0330,exshopi_master_products_import.xlsx,45,,60,,,,,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_master_products_import.xlsx
prod_import_bundle2_1776543525241_338,Bluetooth Tracker (AirTag),bluetooth-tracker-airtag,Generic,low,electronics/mobiles-tablets/mobile-accessories,ACC-0338,exshopi_master_products_import.xlsx,119,,140,,,,,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|placeholder_copy|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_master_products_import.xlsx
